[2022-03-10 01:36:16,512][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:18,241][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:20,014][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:21,724][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:23,477][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:25,343][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:27,066][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:28,861][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:30,619][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:32,383][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:34,100][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:35,769][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:37,478][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:39,425][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:41,215][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:42,941][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:44,793][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:46,602][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:48,325][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:50,093][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:51,795][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:53,593][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:55,354][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:57,228][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:58,955][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:00,760][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:02,717][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:04,522][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:06,330][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:08,114][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:09,901][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
