[2022-03-10 19:02:06,727][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:07,869][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:08,999][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:10,112][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:11,201][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:12,306][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:13,398][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:14,479][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:15,590][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:16,702][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:17,755][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:18,806][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:19,848][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:20,963][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:22,033][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:23,081][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:24,117][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:25,133][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:26,145][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:27,169][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:28,241][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:29,320][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:30,352][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:31,371][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:32,390][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:33,416][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:34,477][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:35,563][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:36,612][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:37,685][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:38,746][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:39,839][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:41,034][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:42,137][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 19:02:43,229][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
