[2022-03-10 14:00:53,367][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:39,450][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:40,163][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:40,849][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:41,549][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:42,231][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:43,008][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:43,823][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:44,554][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:45,315][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:46,016][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:46,734][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:47,696][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:48,405][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:49,035][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:49,724][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:50,397][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:51,001][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:51,662][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 14:01:52,305][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
