[2022-03-10 16:53:04,075][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:14,346][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:25,001][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:35,711][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:46,743][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:57,667][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:08,801][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:20,887][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:32,695][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:45,357][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:57,391][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:09,756][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:21,109][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:32,754][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:44,735][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:56,786][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:08,446][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:19,889][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:31,372][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:43,049][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:54,443][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:57:05,762][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:57:17,490][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:57:29,325][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:57:41,053][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:57:52,475][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:58:04,069][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:58:15,833][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:58:27,589][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:58:39,242][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:58:50,714][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:59:02,513][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:59:14,722][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:59:26,661][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:59:38,353][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
