[2022-03-10 16:53:13,243][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:07:53,241][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:08:03,448][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:08:13,949][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:08:24,255][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:08:34,458][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:08:44,646][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:08:54,855][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:09:05,061][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:09:15,262][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:09:25,512][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:09:35,727][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:09:45,930][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:09:56,325][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:10:06,731][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:10:16,893][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:10:27,068][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:10:37,296][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:10:47,545][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:10:57,813][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:11:08,057][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 17:11:18,032][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
