[2022-03-10 15:58:49,366][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 15:58:59,413][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 15:59:09,386][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 15:59:19,511][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 15:59:29,799][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 15:59:40,551][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 15:59:51,077][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:01,431][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:11,816][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:22,030][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:32,894][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:44,689][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:56,400][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:08,754][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:20,909][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:33,365][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:45,881][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:58,897][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:12,105][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:25,075][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:37,640][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:50,349][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:03:02,777][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:03:15,159][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:03:27,466][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:03:40,005][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:03:52,473][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:04:04,465][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:04:15,961][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:04:27,408][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:04:38,863][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:04:50,396][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:05:02,191][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:05:13,788][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:05:25,250][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:05:36,606][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
