Wall time,Step,Value
1648152519.480375,2002,-183.35389709472656
1648152522.409339,4002,-213.88067626953125
1648152525.214876,6002,-229.11585998535156
1648152528.024479,8002,-231.29039001464844
1648152531.085981,10002,-226.24530029296875
1648152534.3611991,12002,-220.14773559570312
1648152537.67019,14002,-220.03074645996094
1648152541.6345222,16002,-221.0170135498047
1648152546.746124,18002,-219.9746551513672
1648152551.603263,20002,-208.5062255859375
1648152558.6713128,22002,-206.46485900878906
1648152565.641682,24002,-205.33868408203125
1648152571.12305,26002,-200.6568145751953
1648152577.2884722,28002,-197.38368225097656
1648152582.788042,30002,-195.3489227294922
1648152588.861651,32002,-193.8238525390625
1648152594.749887,34002,-191.84927368164062
1648152600.485332,36002,-191.02638244628906
1648152605.8407779,38002,-190.3476104736328
1648152611.743702,40002,-189.53790283203125
1648152618.163845,42002,-188.7912139892578
1648152624.665633,44002,-187.23057556152344
1648152631.132619,46002,-185.7692413330078
1648152638.00223,48002,-184.49374389648438
1648152643.96835,50002,-183.2793426513672
1648152649.836749,52002,-182.15699768066406
1648152655.74419,54002,-181.0801239013672
1648152661.802927,56002,-180.29144287109375
1648152667.511004,58002,-179.87130737304688
1648152673.718708,60002,-179.04147338867188
1648152679.421752,62002,-178.26356506347656
1648152685.270625,64002,-177.3648223876953
1648152690.783701,66002,-176.86505126953125
1648152696.45197,68002,-175.49659729003906
1648152701.896118,70002,-174.68505859375
1648152708.530401,72002,-173.38699340820312
1648152715.842774,74002,-172.02130126953125
1648152721.994823,76002,-170.35025024414062
1648152728.738128,78002,-169.2736358642578
1648152735.718784,80002,-167.92825317382812
1648152742.653769,82002,-166.65306091308594
1648152749.3471801,84002,-162.76698303222656
1648152755.310501,86002,-158.87034606933594
1648152761.063891,88002,-155.1811981201172
1648152767.2124119,90002,-151.7648162841797
1648152772.6237938,92002,-150.73687744140625
1648152779.0475671,94002,-149.4528350830078
1648152783.994451,96002,-141.8148193359375
1648152789.730058,98002,-137.42916870117188
1648152795.366923,100002,-133.15916442871094
1648152801.5185752,102002,-129.6022491455078
1648152807.685209,104002,-127.19403839111328
1648152813.4088562,106002,-124.51214599609375
1648152819.1582222,108002,-117.21456146240234
1648152824.787213,110002,-113.03074645996094
1648152830.855134,112002,-107.84306335449219
1648152835.9329312,114002,-96.0016098022461
1648152842.623113,116002,-94.37461853027344
1648152847.8683488,118002,-85.83348846435547
1648152854.1286871,120002,-80.14778900146484
1648152860.924586,122002,-79.3414306640625
1648152867.374561,124002,-70.2784652709961
1648152874.873908,126002,-64.09220123291016
1648152883.537956,128002,-63.95671463012695
1648152891.051178,130002,-59.97251892089844
1648152897.7663412,132002,-49.73887252807617
1648152905.2538319,134002,-45.55292892456055
1648152912.63479,136002,-44.77037811279297
1648152919.8331342,138002,-37.752593994140625
1648152928.691249,140002,-37.20317077636719
1648152937.366291,142002,-34.891902923583984
1648152945.3431811,144002,-33.54438781738281
1648152954.304458,146002,-28.020492553710938
1648152961.883987,148002,-24.014612197875977
1648152967.9517682,150002,-24.36492156982422
1648152973.5968,152002,-22.31744956970215
1648152979.058474,154002,-20.1035099029541
1648152984.420612,156002,-16.233871459960938
