[2022-03-10 01:34:54,764][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:34:56,533][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:34:58,383][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:00,101][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:01,867][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:03,621][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:05,368][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:07,133][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:09,033][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:10,928][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:13,028][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:14,848][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:16,703][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:18,473][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:20,242][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:22,145][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:24,060][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:25,947][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:27,875][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:29,696][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:31,475][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:33,314][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:35,149][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:37,005][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:39,001][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:40,822][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:42,720][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:44,534][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:46,473][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:48,298][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:50,170][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:52,079][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:53,994][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:55,831][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:57,757][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:35:59,686][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:01,506][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:03,407][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:05,263][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:07,064][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:08,598][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:10,086][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:11,533][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:12,990][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:14,487][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:16,597][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:18,466][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:20,351][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:22,216][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:24,154][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:26,111][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:27,980][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:29,878][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:31,705][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:33,641][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:35,467][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:37,359][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:39,636][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:41,582][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:43,473][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:45,486][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:47,405][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:49,231][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:50,945][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:52,697][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:54,385][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:56,154][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:57,875][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:36:59,612][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:01,387][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:03,093][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:04,912][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:06,642][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:08,314][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:10,037][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:11,755][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:13,518][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:15,252][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:17,004][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:18,705][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:20,384][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:22,112][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:23,813][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:25,542][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:27,280][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:29,103][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:30,824][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:32,632][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:34,462][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:36,512][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:38,330][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:40,083][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:41,766][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:43,424][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 01:37:45,200][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
