[2022-03-10 16:00:30,638][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:34,696][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:38,855][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:43,032][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:47,203][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:51,320][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:55,449][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:00:59,801][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:04,118][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:08,485][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:12,765][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:17,180][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:21,478][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:25,732][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:30,190][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:34,656][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:39,028][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:43,470][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:47,987][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:52,576][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:01:57,142][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:01,834][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:06,512][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:11,191][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:15,895][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:02:20,431][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
