[2022-03-10 16:08:40,438][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:09:01,634][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:09:21,474][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:09:42,479][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:10:03,143][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:10:25,410][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:10:43,808][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:11:02,202][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:11:20,306][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:11:39,302][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:11:57,298][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:12:17,063][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:12:34,589][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:12:52,122][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:13:09,451][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:13:26,817][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:13:44,711][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:14:01,959][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:14:19,461][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:14:37,327][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:14:55,155][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:15:13,065][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:15:32,682][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:15:55,583][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:16:16,912][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:16:30,415][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:16:43,281][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:16:55,935][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:17:08,660][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:17:21,306][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:17:33,894][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:17:46,550][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:17:59,256][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:18:11,793][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:18:24,437][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:18:36,995][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:18:49,542][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:19:02,158][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:19:14,746][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:19:27,385][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:19:40,009][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:19:52,567][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:20:05,158][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:20:17,824][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:20:30,472][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:20:43,077][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:20:55,676][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:21:08,206][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:21:20,793][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:21:33,442][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:21:46,082][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:21:58,675][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:22:11,229][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:22:23,843][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:22:36,421][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:22:49,049][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:23:01,748][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:23:14,658][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:23:27,501][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:23:40,265][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:23:53,027][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:24:05,706][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:24:18,427][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:24:31,258][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:24:44,267][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:24:57,305][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:25:10,115][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:25:22,861][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:25:35,577][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:25:48,264][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:26:01,120][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:26:14,147][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:26:26,855][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:26:39,647][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:26:52,417][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:27:04,890][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:27:17,184][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:27:29,514][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:27:42,049][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:27:54,997][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:28:07,328][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:28:19,685][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:28:32,405][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:28:44,763][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:28:56,895][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:29:09,132][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:29:21,270][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:29:33,529][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:29:45,881][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:29:58,182][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:30:10,651][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:30:23,481][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:30:35,719][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:30:48,244][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:31:00,643][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:31:12,902][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:31:25,489][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:31:38,131][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:31:50,888][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:32:03,484][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
