Wall time,Step,Value
1648837794.1447449,2002,-220.9419403076172
1648837799.400722,4002,-227.7167205810547
1648837805.4464068,6002,-239.7938232421875
1648837810.9442198,8002,-214.79444885253906
1648837818.241122,10002,-208.61610412597656
1648837824.2392662,12002,-208.4191131591797
1648837829.9107149,14002,-204.31784057617188
1648837836.607886,16002,-197.81130981445312
1648837843.2673979,18002,-196.94998168945312
1648837851.007554,20002,-197.59756469726562
1648837857.5623848,22002,-185.22366333007812
1648837865.1406379,24002,-185.1138458251953
1648837871.72518,26002,-177.7633819580078
1648837878.770508,28002,-172.62855529785156
1648837886.855359,30002,-171.95472717285156
1648837894.351489,32002,-171.3673095703125
1648837903.2020638,34002,-171.5911407470703
1648837910.818034,36002,-170.71588134765625
1648837917.940863,38002,-169.79676818847656
1648837924.8401752,40002,-167.9535675048828
1648837931.851368,42002,-167.55731201171875
1648837939.430625,44002,-166.98464965820312
1648837947.0176902,46002,-166.4124298095703
1648837954.990758,48002,-165.7420196533203
1648837963.0526679,50002,-164.52633666992188
1648837971.7011359,52002,-163.583984375
1648837978.902842,54002,-162.90072631835938
1648837986.4690912,56002,-163.05491638183594
1648837993.841492,58002,-161.4790496826172
1648838000.785867,60002,-161.31272888183594
1648838009.030318,62002,-159.1666717529297
1648838017.393047,64002,-158.5353240966797
1648838024.666763,66002,-157.83770751953125
1648838031.894445,68002,-156.57196044921875
1648838041.077394,70002,-155.2444305419922
1648838048.428618,72002,-156.23765563964844
1648838056.326725,74002,-155.49545288085938
1648838064.181319,76002,-155.2253875732422
1648838071.7267892,78002,-154.162353515625
1648838079.682303,80002,-153.1422119140625
1648838086.729504,82002,-152.77366638183594
1648838093.7709382,84002,-152.05606079101562
1648838101.5042791,86002,-148.21812438964844
1648838108.083519,88002,-147.94757080078125
1648838116.558105,90002,-145.4374542236328
1648838123.554244,92002,-141.56483459472656
1648838131.1838982,94002,-140.78048706054688
1648838137.656065,96002,-140.54310607910156
1648838145.85538,98002,-140.33343505859375
1648838152.7078772,100002,-136.4304962158203
1648838161.18145,102002,-136.2161407470703
1648838168.5073578,104002,-134.47305297851562
1648838175.056385,106002,-129.1716766357422
1648838181.869309,108002,-127.42244720458984
1648838188.109946,110002,-131.16973876953125
1648838194.427184,112002,-127.50373077392578
1648838201.6965098,114002,-126.47679901123047
1648838208.5567648,116002,-120.95892333984375
1648838216.25255,118002,-115.93231964111328
1648838224.176485,120002,-113.17491912841797
1648838230.1982741,122002,-103.07263946533203
1648838236.6164129,124002,-98.17536163330078
1648838243.4354591,126002,-96.31222534179688
1648838249.946286,128002,-91.91888427734375
1648838257.570225,130002,-91.5736312866211
1648838264.814591,132002,-90.60147857666016
1648838271.8777092,134002,-89.37354278564453
1648838277.8396108,136002,-73.13943481445312
1648838284.9645371,138002,-73.10193634033203
1648838291.002818,140002,-68.1355209350586
1648838297.736613,142002,-71.1723861694336
1648838303.968245,144002,-69.47534942626953
1648838310.842331,146002,-67.63677978515625
1648838317.408341,148002,-62.54198455810547
1648838323.411757,150002,-53.34547805786133
1648838329.945622,152002,-45.1571159362793
1648838335.825011,154002,-40.46345520019531
1648838342.353344,156002,-41.47034454345703
1648838348.258634,158002,-25.991933822631836
1648838354.3044538,160002,-27.202505111694336
1648838360.486113,162002,-22.12197494506836
1648838368.0673249,164002,-23.42448616027832
1648838374.6989272,166002,-22.059825897216797
1648838380.549817,168002,-12.983641624450684
1648838386.672775,170002,-9.795818328857422
1648838392.7561119,172002,-3.6631860733032227
1648838398.896526,174002,4.342641830444336
1648838404.956897,176002,11.220758438110352
1648838412.861089,178002,11.229535102844238
1648838419.030587,180002,15.239885330200195
1648838425.1417081,182002,18.526920318603516
1648838433.111823,184002,19.733972549438477
1648838439.8413272,186002,24.592910766601562
1648838447.429328,188002,24.727628707885742
1648838453.994536,190002,30.736358642578125
1648838460.131499,192002,37.22721481323242
1648838466.6433542,194002,39.96323776245117
1648838473.515472,196002,42.051795959472656
1648838479.923509,198002,44.817962646484375
1648838486.003231,200002,53.40138626098633
1648838492.243685,202002,57.94396209716797
1648838498.632011,204002,58.69363021850586
1648838504.565738,206002,60.868228912353516
1648838510.9190001,208002,66.56825256347656
1648838517.710891,210002,70.71394348144531
1648838524.149181,212002,73.16448974609375
1648838530.368927,214002,76.83318328857422
1648838537.51046,216002,80.81614685058594
1648838543.601731,218002,86.57633972167969
1648838549.7827468,220002,85.87129211425781
1648838555.9850938,222002,90.41132354736328
1648838562.158012,224002,95.63636016845703
1648838569.06632,226002,94.67533874511719
1648838575.242657,228002,90.9780044555664
1648838581.799197,230002,90.98149108886719
1648838588.034559,232002,91.66627502441406
1648838594.000237,234002,90.03301239013672
1648838600.4322848,236002,91.0636978149414
1648838606.084349,238002,89.91715240478516
1648838612.8957388,240002,89.65450286865234
1648838619.292566,242002,93.63552856445312
1648838626.396537,244002,91.35185241699219
1648838632.1700711,246002,94.58390045166016
1648838638.091629,248002,95.7553939819336
1648838644.34254,250002,93.13237762451172
1648838650.3362381,252002,89.53773498535156
1648838656.311263,254002,82.44081115722656
1648838662.6665869,256002,82.4812240600586
1648838668.606666,258002,87.92639923095703
1648838674.331954,260002,82.40557098388672
1648838680.901973,262002,77.25898742675781
1648838686.643229,264002,57.04548645019531
1648838692.4506361,266002,59.6579475402832
1648838698.363816,268002,58.646034240722656
1648838704.322019,270002,59.304473876953125
1648838710.089507,272002,56.713035583496094
1648838715.971842,274002,57.91463088989258
1648838722.192248,276002,59.693599700927734
1648838727.806862,278002,51.450653076171875
1648838733.611558,280002,50.33254623413086
1648838739.5957959,282002,48.945308685302734
1648838746.6639202,284002,47.75910949707031
1648838753.670771,286002,50.03812789916992
1648838759.574192,288002,38.94168472290039
1648838767.3567722,290002,36.63113784790039
1648838773.265831,292002,40.181678771972656
1648838779.121353,294002,40.27119445800781
1648838784.791056,296002,38.40248489379883
1648838790.558107,298002,36.620994567871094
1648838796.293024,300002,39.7174072265625
1648838802.089546,302002,49.78507614135742
1648838807.941744,304002,48.453834533691406
1648838813.649584,306002,51.978782653808594
1648838820.1302001,308002,52.69972229003906
1648838827.175376,310002,48.382179260253906
1648838833.114101,312002,50.0416374206543
1648838838.708214,314002,45.686702728271484
1648838844.759312,316002,48.65543746948242
1648838851.668212,318002,51.16130828857422
1648838858.188386,320002,53.70481872558594
1648838864.265995,322002,58.31776428222656
1648838871.499472,324002,54.503082275390625
1648838879.824877,326002,55.82194519042969
1648838885.559707,328002,61.296146392822266
1648838891.522231,330002,59.25667190551758
