Wall time,Step,Value
1648837766.861802,2002,-203.55535888671875
1648837770.1373498,4002,-225.1108856201172
1648837773.9708369,6002,-234.48709106445312
1648837777.711193,8002,-231.12789916992188
1648837781.157753,10002,-222.99822998046875
1648837785.839961,12002,-227.59983825683594
1648837790.3295,14002,-217.6094207763672
1648837796.337096,16002,-214.98419189453125
1648837802.371639,18002,-203.76255798339844
1648837809.7686348,20002,-203.3754425048828
1648837817.387975,22002,-202.54075622558594
1648837825.278569,24002,-201.05909729003906
1648837831.834125,26002,-198.8749542236328
1648837838.687259,28002,-197.63221740722656
1648837846.4066648,30002,-196.54940795898438
1648837852.9629598,32002,-195.4013214111328
1648837860.913383,34002,-194.36048889160156
1648837867.797062,36002,-194.3182830810547
1648837875.272556,38002,-192.89669799804688
1648837881.4311612,40002,-192.31773376464844
1648837888.560425,42002,-192.3514862060547
1648837896.101683,44002,-192.52676391601562
1648837904.2293131,46002,-191.8500213623047
1648837912.1723351,48002,-190.54803466796875
1648837920.9767869,50002,-187.83091735839844
1648837927.627109,52002,-186.31741333007812
1648837935.701018,54002,-185.68418884277344
1648837943.252645,56002,-184.30245971679688
1648837950.593617,58002,-184.61529541015625
1648837958.074005,60002,-184.40408325195312
1648837965.624516,62002,-180.8594512939453
1648837974.406007,64002,-179.31582641601562
1648837981.631097,66002,-178.6793670654297
1648837989.607369,68002,-177.19784545898438
1648837997.2543192,70002,-175.994873046875
1648838006.688425,72002,-175.34486389160156
1648838013.460193,74002,-172.1279296875
1648838021.3701608,76002,-171.34190368652344
1648838028.626267,78002,-166.33465576171875
1648838036.569046,80002,-165.12753295898438
1648838044.020326,82002,-165.208984375
1648838050.619471,84002,-158.6479034423828
1648838057.640805,86002,-155.56146240234375
1648838065.09701,88002,-151.99317932128906
1648838071.6340091,90002,-148.2769317626953
1648838078.030915,92002,-138.90536499023438
1648838084.0326452,94002,-126.67021942138672
1648838089.966492,96002,-115.60540771484375
1648838096.779328,98002,-112.51535034179688
1648838103.990727,100002,-99.94441986083984
1648838110.3196769,102002,-96.07843780517578
1648838117.394284,104002,-93.35084533691406
1648838124.072191,106002,-85.23564147949219
1648838131.250297,108002,-77.66448211669922
1648838137.3385541,110002,-71.73242950439453
1648838144.2628422,112002,-65.93429565429688
1648838150.849448,114002,-63.95850372314453
1648838157.839069,116002,-60.84746551513672
1648838164.246026,118002,-55.37055969238281
1648838171.1743639,120002,-54.776214599609375
1648838177.694752,122002,-46.16273498535156
1648838183.4914088,124002,-26.084110260009766
1648838191.040551,126002,-25.942214965820312
1648838196.971158,128002,-17.683895111083984
1648838205.0164192,130002,-15.56711196899414
1648838212.50429,132002,-13.564745903015137
1648838220.892398,134002,-10.649392127990723
1648838227.069092,136002,-0.4006182551383972
1648838234.0820181,138002,0.5543308854103088
1648838240.0128698,140002,10.0228910446167
1648838247.6196659,142002,11.72721004486084
1648838253.803306,144002,14.07237434387207
1648838259.8016279,146002,22.650066375732422
1648838266.822324,148002,24.31174087524414
1648838273.9978602,150002,28.321292877197266
1648838281.24778,152002,29.06375503540039
1648838287.649316,154002,31.773160934448242
1648838294.2809632,156002,34.55357360839844
1648838300.211155,158002,47.89619445800781
1648838306.695381,160002,50.91322326660156
1648838313.4708521,162002,55.32035827636719
1648838320.960779,164002,56.519744873046875
1648838327.100327,166002,64.8736343383789
1648838332.9020212,168002,67.98748779296875
1648838339.0122602,170002,74.59693908691406
1648838345.35286,172002,77.11064147949219
1648838351.801753,174002,78.83805084228516
1648838358.2261271,176002,81.65199279785156
1648838364.145108,178002,80.5289535522461
1648838370.14043,180002,77.65446472167969
1648838377.15204,182002,77.6111068725586
1648838384.1577191,184002,71.84728240966797
1648838390.277888,186002,70.29351043701172
1648838397.42881,188002,72.76350402832031
1648838403.908093,190002,73.44347381591797
1648838409.891521,192002,74.28125762939453
1648838416.485497,194002,72.7739028930664
1648838423.253074,196002,76.3277816772461
1648838429.248797,198002,79.65349578857422
1648838436.397843,200002,81.47512817382812
1648838442.713495,202002,84.32308959960938
1648838448.798999,204002,88.50308990478516
1648838455.542827,206002,88.79560852050781
1648838462.7632918,208002,89.82225036621094
1648838470.5266821,210002,86.8074951171875
1648838476.631957,212002,86.33402252197266
1648838483.175039,214002,86.32487487792969
1648838490.344079,216002,89.6259994506836
1648838497.662559,218002,89.99836730957031
1648838505.154024,220002,90.89837646484375
1648838511.5575721,222002,90.64134216308594
1648838519.724533,224002,87.17345428466797
1648838525.94919,226002,82.91273498535156
1648838532.253338,228002,81.23939514160156
1648838538.5249789,230002,89.14108276367188
1648838544.805589,232002,91.72269439697266
1648838552.422413,234002,89.81334686279297
1648838559.7694778,236002,89.16422271728516
1648838567.13133,238002,86.92656707763672
1648838574.42477,240002,87.93627166748047
1648838581.288882,242002,84.79117584228516
1648838587.1580212,244002,81.67269134521484
1648838593.319799,246002,81.59722900390625
1648838599.149316,248002,83.23435974121094
1648838604.86387,250002,85.20341491699219
1648838613.207933,252002,89.06381225585938
1648838619.385756,254002,82.13243103027344
1648838625.397115,256002,80.66558074951172
1648838631.541634,258002,81.75633239746094
1648838637.652241,260002,78.278564453125
1648838644.627718,262002,76.1634750366211
1648838651.125941,264002,75.71417236328125
1648838657.599884,266002,73.18023681640625
