Wall time,Step,Value
1648839453.640636,470002,-51.49705123901367
1648839459.492291,472002,-64.698974609375
1648839465.453978,474002,-51.357513427734375
1648839471.4164212,476002,-45.37907791137695
1648839478.374604,478002,-46.6890869140625
1648839485.785012,480002,-43.15315246582031
1648839492.838562,482002,-45.34657669067383
1648839501.4073741,484002,-48.31999969482422
1648839507.92936,486002,-49.02582550048828
1648839515.9267662,488002,-53.869285583496094
1648839523.9657862,490002,-54.315452575683594
1648839531.7716138,492002,-53.18831253051758
1648839539.264863,494002,-54.07182693481445
1648839547.5203068,496002,-53.08306884765625
1648839556.468719,498002,-51.65339660644531
1648839565.385613,500002,-58.0380859375
1648839572.578961,502002,-59.61896514892578
1648839579.617783,504002,-57.739906311035156
1648839585.960202,506002,-60.34344482421875
1648839593.765953,508002,-58.492244720458984
1648839602.5108109,510002,-61.660823822021484
1648839608.235608,512002,-65.2966537475586
1648839617.3820019,514002,-62.80302047729492
1648839625.140981,516002,-63.00238800048828
1648839632.1862552,518002,-62.239707946777344
1648839639.920873,520002,-61.464542388916016
1648839647.338559,522002,-61.345943450927734
1648839654.346026,524002,-60.22205352783203
1648839660.2376692,526002,-58.55630111694336
1648839666.676158,528002,-57.44856643676758
1648839673.901233,530002,-59.3798942565918
1648839680.499362,532002,-64.21565246582031
1648839688.031938,534002,-63.27204132080078
1648839694.2252648,536002,-65.42803192138672
1648839699.4187279,538002,-61.25823974609375
1648839703.2699788,540002,-53.37006759643555
1648839708.3265438,542002,-55.396766662597656
1648839713.774775,544002,-57.299468994140625
1648839718.706892,546002,-64.1908187866211
1648839724.675117,548002,-67.0258560180664
1648839728.880078,550002,-73.556884765625
1648839734.447236,552002,-72.10808563232422
1648839738.880245,554002,-68.71672821044922
1648839742.695934,556002,-64.61515808105469
1648839746.186668,558002,-62.18966293334961
1648839750.08731,560002,-57.227203369140625
1648839754.7259781,562002,-71.90557098388672
1648839758.5366158,564002,-86.51970672607422
1648839762.0328372,566002,-89.06456756591797
1648839765.6118789,568002,-82.247314453125
1648839769.465049,570002,-81.10072326660156
1648839773.279218,572002,-70.25878143310547
1648839776.963271,574002,-66.49552154541016
1648839780.536347,576002,-64.63973236083984
1648839784.131595,578002,-54.1065559387207
1648839787.821387,580002,-50.26308822631836
1648839791.446489,582002,-45.694847106933594
1648839795.329122,584002,-41.415252685546875
1648839799.61489,586002,-46.34260559082031
1648839803.110495,588002,-43.76833724975586
1648839806.651222,590002,-43.51927947998047
1648839811.551044,592002,-41.347049713134766
1648839815.9539788,594002,-36.324440002441406
1648839819.495104,596002,-35.91353225708008
1648839825.0092,598002,-33.976783752441406
