[2022-03-10 16:53:20,435][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:31,473][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:42,226][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:53:53,230][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:04,137][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:15,976][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:27,763][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:40,039][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:54:52,378][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:04,766][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:16,300][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:27,934][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:39,770][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:55:51,740][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:03,731][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:15,247][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:26,566][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:38,050][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:56:49,701][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:57:00,974][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
[2022-03-10 16:57:12,389][root][INFO] - Summary name Training Loss is illegal; using Training_Loss instead.
