Wall time,Step,Value
1648837268.107455,2002,486.0
1648837280.681468,4002,430.0
1648837293.7006679,6002,388.8888854980469
1648837306.9542441,8002,419.1666564941406
1648837319.5121222,10002,401.3333435058594
1648837332.362389,12002,389.45947265625
1648837345.150375,14002,392.2727355957031
1648837358.2405891,16002,397.346923828125
1648837371.5344691,18002,405.6363525390625
1648837384.836918,20002,404.3333435058594
1648837397.502211,22002,408.9230651855469
1648837410.545737,24002,410.7042236328125
1648837424.148423,26002,402.30767822265625
1648837437.3535192,28002,406.4285583496094
1648837450.551471,30002,419.6629333496094
1648837464.10087,32002,418.5416564941406
1648837477.795952,34002,416.3999938964844
1648837490.1861382,36002,412.6000061035156
1648837502.7172852,38002,414.8999938964844
1648837514.848421,40002,420.6000061035156
1648837527.377952,42002,420.0
1648837539.956467,44002,429.1000061035156
1648837552.521557,46002,431.5
1648837565.0611782,48002,428.1000061035156
1648837577.6343338,50002,423.1000061035156
1648837641.95152,52002,432.3999938964844
1648837705.481817,54002,425.20001220703125
1648837771.809212,56002,436.6000061035156
1648837858.525131,58002,448.29998779296875
1648837948.413924,60002,453.20001220703125
1648838039.995418,62002,451.8999938964844
1648838129.583267,64002,459.6000061035156
1648838216.9835148,66002,458.6000061035156
1648838304.537034,68002,470.70001220703125
1648838392.245885,70002,477.70001220703125
1648838480.2814121,72002,480.1000061035156
1648838568.702966,74002,479.70001220703125
1648838655.5764759,76002,481.8999938964844
1648838742.422647,78002,479.3999938964844
1648838829.5002172,80002,470.6000061035156
1648838916.9199822,82002,472.6000061035156
1648839004.7987351,84002,466.1000061035156
1648839092.5626829,86002,462.5
1648839180.163889,88002,462.3999938964844
1648839268.104495,90002,458.79998779296875
1648839355.9178371,92002,451.8999938964844
1648839443.806336,94002,447.29998779296875
1648839531.547877,96002,428.0
1648839619.0231712,98002,416.6000061035156
1648839702.229236,100002,402.70001220703125
1648839765.489759,102002,395.20001220703125
1648839829.3374,104002,401.5
1648839889.841774,106002,396.0
1648839951.432192,108002,420.70001220703125
1648840013.325912,110002,414.6000061035156
1648840075.2299352,112002,422.1000061035156
1648840137.548138,114002,425.3999938964844
1648840199.4680269,116002,431.3999938964844
1648840260.917695,118002,438.0
1648840322.373327,120002,438.6000061035156
1648840383.280137,122002,442.5
1648840444.503993,124002,439.20001220703125
1648840505.526688,126002,442.29998779296875
1648840566.454551,128002,455.79998779296875
1648840627.235363,130002,461.8999938964844
1648840687.767793,132002,470.5
1648840748.592087,134002,479.79998779296875
1648840809.7710452,136002,480.29998779296875
1648840870.827234,138002,479.20001220703125
1648840931.9032269,140002,479.5
1648840993.039532,142002,455.0
1648841054.3470871,144002,468.5
1648841115.691145,146002,463.20001220703125
1648841177.0596218,148002,476.20001220703125
1648841238.391629,150002,477.20001220703125
1648841299.623738,152002,473.70001220703125
1648841361.003245,154002,484.5
1648841422.344047,156002,484.70001220703125
1648841483.653447,158002,501.70001220703125
1648841545.119902,160002,509.1000061035156
1648841605.696636,162002,504.1000061035156
1648841666.924053,164002,510.5
1648841727.987827,166002,508.20001220703125
1648841788.869781,168002,501.8999938964844
1648841849.5080938,170002,522.0
1648841910.1724732,172002,515.2999877929688
1648841971.063457,174002,514.5999755859375
1648842031.9903731,176002,514.0999755859375
1648842092.801975,178002,528.0999755859375
1648842153.767883,180002,518.2999877929688
1648842214.688417,182002,521.7999877929688
1648842275.6286552,184002,526.0
1648842336.726075,186002,521.5999755859375
1648842397.954827,188002,518.7000122070312
1648842459.141662,190002,509.6000061035156
1648842520.189826,192002,491.6000061035156
1648842581.43408,194002,490.0
1648842642.3767738,196002,498.79998779296875
1648842705.01776,198002,482.5
1648842769.921225,200002,487.8999938964844
1648842835.8257432,202002,494.6000061035156
1648842900.3120918,204002,476.5
1648842988.616419,206002,479.0
1648843079.239339,208002,501.20001220703125
1648843168.969616,210002,524.0999755859375
1648843264.440151,212002,505.20001220703125
1648843361.559649,214002,502.0
1648843454.185107,216002,500.1000061035156
1648843545.776799,218002,501.20001220703125
1648843636.750686,220002,513.2999877929688
1648843728.03249,222002,510.0
1648843819.132214,224002,524.0
1648843910.273612,226002,535.4000244140625
1648844001.5496268,228002,531.9000244140625
1648844092.744535,230002,528.0999755859375
1648844183.994955,232002,540.9000244140625
1648844272.2916532,234002,551.7000122070312
1648844360.8097112,236002,540.7000122070312
1648844449.249326,238002,547.4000244140625
1648844537.784874,240002,559.5999755859375
1648844626.306268,242002,559.4000244140625
1648844714.706501,244002,568.7999877929688
1648844803.286675,246002,549.2999877929688
1648844878.743571,248002,554.2000122070312
1648844942.4201589,250002,555.0999755859375
1648845005.669882,252002,573.5
1648845068.727454,254002,571.4000244140625
1648845130.759076,256002,576.7999877929688
1648845193.0707278,258002,589.2000122070312
1648845255.283154,260002,594.7999877929688
1648845320.4753711,262002,600.7999877929688
1648845385.2540932,264002,602.5
1648845447.386647,266002,609.7000122070312
1648845509.520374,268002,609.2000122070312
1648845571.6423192,270002,601.2999877929688
1648845633.7936819,272002,614.5
1648845696.754747,274002,604.2000122070312
1648845759.383848,276002,611.2000122070312
1648845821.87765,278002,621.5
1648845884.3519318,280002,616.4000244140625
1648845946.719428,282002,618.5
1648846009.2186189,284002,649.7000122070312
1648846071.610985,286002,656.5999755859375
1648846134.450868,288002,666.7000122070312
1648846197.1954062,290002,645.5
1648846259.703203,292002,639.5
1648846322.342344,294002,626.0999755859375
1648846385.168342,296002,609.7000122070312
1648846447.817798,298002,604.7999877929688
1648846510.5140102,300002,592.9000244140625
1648846573.3206668,302002,591.7999877929688
1648846636.130342,304002,598.7999877929688
1648846699.04893,306002,608.4000244140625
1648846761.7810838,308002,613.5999755859375
1648846824.527018,310002,617.0999755859375
1648846887.343772,312002,607.4000244140625
1648846951.720078,314002,612.2999877929688
1648847015.591299,316002,608.4000244140625
1648847081.091997,318002,589.4000244140625
1648847143.712598,320002,570.4000244140625
1648847205.856842,322002,596.4000244140625
1648847267.857173,324002,587.2000122070312
1648847329.9914181,326002,592.7999877929688
1648847392.1009269,328002,602.2000122070312
1648847454.183653,330002,614.4000244140625
1648847516.43636,332002,638.0
1648847578.6475992,334002,652.0
1648847641.018389,336002,650.4000244140625
1648847703.3030899,338002,652.0
1648847765.648109,340002,668.9000244140625
1648847828.070679,342002,682.0999755859375
1648847890.59555,344002,665.7999877929688
1648847952.9731998,346002,674.0999755859375
1648848015.334603,348002,690.7999877929688
1648848077.516899,350002,675.2999877929688
1648848139.700335,352002,670.2000122070312
1648848202.170541,354002,673.2999877929688
1648848264.063311,356002,687.9000244140625
1648848326.472626,358002,691.9000244140625
1648848388.811337,360002,669.0
1648848451.1489222,362002,681.4000244140625
1648848513.609518,364002,686.0999755859375
1648848576.0433002,366002,689.7000122070312
1648848639.017766,368002,683.9000244140625
1648848701.8579662,370002,667.7999877929688
1648848764.4239821,372002,659.5999755859375
1648848826.987006,374002,648.7000122070312
1648848889.651375,376002,646.5999755859375
1648848952.209376,378002,620.2999877929688
1648849014.900345,380002,637.0
1648849081.1849668,382002,628.5999755859375
1648849148.1664672,384002,611.0
1648849210.883851,386002,612.2000122070312
1648849273.8536608,388002,633.9000244140625
1648849336.6919942,390002,647.2000122070312
1648849399.6110568,392002,640.9000244140625
1648849462.599114,394002,641.0999755859375
1648849525.63577,396002,636.4000244140625
1648849588.700634,398002,635.0999755859375
1648849651.714884,400002,633.5999755859375
1648849714.9458392,402002,628.2999877929688
1648849778.17538,404002,628.4000244140625
1648849841.402708,406002,648.5
1648849904.7514281,408002,638.5999755859375
1648849968.152533,410002,644.7999877929688
1648850031.523607,412002,663.2999877929688
1648850094.863667,414002,694.5
1648850158.167255,416002,689.2999877929688
1648850221.54589,418002,693.2000122070312
1648850285.058836,420002,707.2999877929688
1648850348.6136692,422002,722.5
1648850412.152915,424002,730.7999877929688
1648850475.576406,426002,724.9000244140625
1648850539.057343,428002,708.2999877929688
1648850602.655615,430002,712.0
1648850666.011609,432002,721.7000122070312
1648850729.4566011,434002,731.0999755859375
1648850793.034678,436002,735.2999877929688
1648850856.701653,438002,730.0999755859375
1648850920.3537338,440002,720.2000122070312
1648850983.756523,442002,707.9000244140625
1648851047.254668,444002,699.4000244140625
1648851110.75729,446002,724.7999877929688
1648851174.2579432,448002,709.2999877929688
1648851237.776313,450002,701.7000122070312
1648851301.197493,452002,696.7000122070312
1648851364.751382,454002,699.0
1648851428.2661781,456002,697.2000122070312
1648851492.145235,458002,689.2999877929688
1648851557.490394,460002,679.4000244140625
1648851619.863724,462002,684.5999755859375
1648851682.5353038,464002,697.5
1648851745.129843,466002,710.4000244140625
1648851807.857399,468002,704.5
1648851870.579733,470002,711.2999877929688
1648851933.437462,472002,705.7999877929688
1648851996.2480798,474002,714.0999755859375
1648852059.323117,476002,717.2999877929688
1648852122.473612,478002,716.0
1648852185.493397,480002,734.9000244140625
1648852248.971355,482002,742.5
1648852312.242305,484002,756.7000122070312
1648852376.0608482,486002,732.0999755859375
1648852439.2721002,488002,732.7999877929688
1648852502.469002,490002,725.2000122070312
1648852565.7941818,492002,721.0
1648852629.189728,494002,718.2999877929688
1648852692.50412,496002,723.4000244140625
1648852755.919882,498002,722.7999877929688
1648852818.862853,500002,726.0999755859375
1648852881.912572,502002,721.7000122070312
1648852945.884657,504002,713.5999755859375
1648853010.327533,506002,719.2999877929688
1648853072.9398808,508002,729.2999877929688
1648853135.537455,510002,740.7999877929688
1648853198.381187,512002,734.7999877929688
1648853261.0296352,514002,721.5999755859375
1648853323.8128781,516002,728.0
1648853386.6885319,518002,716.4000244140625
1648853449.4879181,520002,730.7000122070312
1648853512.327687,522002,715.7000122070312
1648853575.292437,524002,724.4000244140625
1648853638.224897,526002,723.4000244140625
1648853701.277803,528002,745.7000122070312
1648853764.282763,530002,737.2000122070312
1648853827.351885,532002,755.5
1648853890.526282,534002,761.2000122070312
1648853953.638954,536002,756.2000122070312
1648854016.7347069,538002,746.4000244140625
1648854079.766923,540002,724.0999755859375
1648854142.898109,542002,736.2999877929688
1648854205.9481568,544002,735.7000122070312
1648854268.9219542,546002,737.5999755859375
1648854331.620878,548002,710.5
1648854394.7253141,550002,734.7000122070312
1648854457.82198,552002,759.7000122070312
1648854520.871393,554002,771.7000122070312
1648854583.848502,556002,771.0
1648854648.033385,558002,755.2999877929688
1648854711.067233,560002,758.2000122070312
1648854773.937868,562002,757.9000244140625
1648854836.777193,564002,760.4000244140625
1648854899.7117062,566002,768.5999755859375
1648854962.5741131,568002,767.0999755859375
1648855025.4502552,570002,776.2999877929688
1648855088.49125,572002,754.5
1648855151.556907,574002,757.0999755859375
1648855214.672447,576002,771.9000244140625
1648855277.744413,578002,798.7000122070312
1648855340.827096,580002,798.0999755859375
1648855404.063832,582002,810.2999877929688
1648855467.309097,584002,822.4000244140625
1648855530.548347,586002,810.7999877929688
1648855593.760826,588002,800.4000244140625
1648855656.976479,590002,802.9000244140625
1648855720.0531578,592002,776.0
1648855783.095912,594002,776.2999877929688
1648855846.02763,596002,787.2999877929688
1648855909.40876,598002,806.2999877929688
