Wall time,Step,Value
1648152831.2059252,102002,-174.46051025390625
1648152838.031578,104002,-174.17413330078125
1648152844.918549,106002,-172.98316955566406
1648152851.336735,108002,-170.05056762695312
1648152859.0243158,110002,-168.01617431640625
1648152866.377725,112002,-165.2091827392578
1648152873.945573,114002,-163.2884979248047
1648152881.080394,116002,-160.42027282714844
1648152887.90513,118002,-159.72720336914062
1648152895.4971871,120002,-158.26283264160156
1648152902.956485,122002,-158.1010284423828
1648152910.465378,124002,-156.0530242919922
1648152918.223039,126002,-158.59825134277344
1648152926.8406541,128002,-154.89866638183594
1648152934.757174,130002,-150.75643920898438
1648152941.925227,132002,-139.20556640625
1648152949.158776,134002,-136.60372924804688
1648152957.314816,136002,-137.449462890625
1648152965.401508,138002,-135.93106079101562
1648152972.520865,140002,-135.50624084472656
1648152978.857175,142002,-132.49285888671875
1648152984.4079502,144002,-129.9460906982422
1648152990.618433,146002,-128.5424041748047
1648152997.531264,148002,-126.4437484741211
1648153005.356996,150002,-123.78651428222656
1648153013.029065,152002,-124.05988311767578
1648153020.087887,154002,-120.69386291503906
1648153027.114681,156002,-115.60714721679688
1648153034.5346491,158002,-116.38726043701172
1648153041.8424,160002,-105.85554504394531
1648153048.745478,162002,-103.78407287597656
1648153055.41363,164002,-100.17794799804688
1648153062.134041,166002,-93.89045715332031
1648153068.342249,168002,-84.3709716796875
1648153075.552276,170002,-79.53594207763672
1648153081.8274078,172002,-69.56340789794922
1648153089.19171,174002,-66.48443603515625
1648153096.6876469,176002,-64.81507873535156
1648153104.101952,178002,-60.92404556274414
1648153111.5193448,180002,-59.2473030090332
1648153118.229162,182002,-48.72787857055664
1648153124.4298282,184002,-42.658329010009766
1648153130.664723,186002,-29.014551162719727
1648153137.198684,188002,-22.716827392578125
1648153143.33587,190002,-19.300447463989258
1648153150.0301828,192002,-15.069100379943848
1648153156.815663,194002,-13.021419525146484
1648153165.116798,196002,-11.644967079162598
1648153171.2274199,198002,-3.653851270675659
1648153177.381451,200002,3.1207797527313232
1648153183.788998,202002,7.325817108154297
1648153191.283757,204002,9.57585334777832
1648153197.6350222,206002,8.019808769226074
1648153204.165948,208002,9.886260986328125
1648153210.497293,210002,15.139054298400879
1648153216.806975,212002,13.166871070861816
1648153223.092451,214002,3.809271812438965
1648153229.5334332,216002,3.500370502471924
1648153236.055844,218002,2.444193124771118
1648153242.129367,220002,1.1097739934921265
1648153248.226311,222002,6.606539249420166
1648153254.4956071,224002,11.368498802185059
1648153260.9087548,226002,1.6205183267593384
1648153267.1628218,228002,-0.795294463634491
1648153274.683687,230002,0.21132826805114746
1648153281.2649012,232002,3.4498744010925293
1648153287.779379,234002,6.354436874389648
1648153294.175406,236002,0.4510563611984253
1648153301.13778,238002,-3.221334934234619
1648153307.175991,240002,0.7260413765907288
1648153313.351074,242002,4.013362884521484
1648153319.743315,244002,5.3037333488464355
1648153325.895065,246002,4.354498863220215
1648153332.458606,248002,10.662809371948242
1648153339.259892,250002,16.5175724029541
1648153345.849261,252002,12.525578498840332
1648153352.1903958,254002,9.291230201721191
1648153358.492585,256002,5.823195934295654
1648153364.575572,258002,-6.1368560791015625
1648153371.034153,260002,-3.848055124282837
1648153377.518074,262002,-0.3474500775337219
1648153383.7858949,264002,3.8329808712005615
1648153389.760046,266002,3.8142623901367188
1648153395.716894,268002,6.3161725997924805
1648153401.848036,270002,13.072660446166992
1648153407.820796,272002,9.18229866027832
1648153414.191117,274002,8.570576667785645
1648153420.5680661,276002,10.622395515441895
1648153426.507966,278002,9.770033836364746
1648153432.4758232,280002,10.755208015441895
1648153438.942177,282002,15.31762409210205
1648153444.930272,284002,18.763050079345703
1648153450.9729989,286002,22.892135620117188
1648153456.938097,288002,21.274057388305664
1648153462.931668,290002,30.000734329223633
1648153469.111,292002,32.825157165527344
1648153476.934283,294002,28.78799819946289
1648153483.1461241,296002,32.7890739440918
1648153489.0645912,298002,40.39276123046875
1648153495.537722,300002,44.115562438964844
1648153503.058124,302002,44.12914276123047
1648153509.313018,304002,37.99519348144531
1648153516.4686651,306002,39.024757385253906
1648153524.117399,308002,37.05080795288086
1648153531.9791281,310002,36.22720718383789
1648153538.4564538,312002,42.2203254699707
1648153544.950758,314002,39.49825668334961
1648153551.142174,316002,35.94270706176758
1648153557.192113,318002,36.2485237121582
1648153564.232457,320002,32.350955963134766
1648153570.414169,322002,38.831600189208984
1648153576.47395,324002,42.953731536865234
1648153582.555325,326002,41.2397575378418
1648153588.641381,328002,50.302608489990234
1648153594.864955,330002,54.71625518798828
1648153600.999115,332002,55.104061126708984
1648153607.005564,334002,64.62126922607422
1648153613.0651891,336002,71.94367218017578
1648153620.584158,338002,70.85297393798828
1648153626.5872152,340002,77.71194458007812
1648153632.589855,342002,67.32283020019531
1648153638.678098,344002,74.2511215209961
1648153645.068906,346002,83.75172424316406
1648153651.094477,348002,82.59870910644531
1648153657.1387231,350002,89.89978790283203
1648153663.275549,352002,90.50471496582031
1648153669.527245,354002,90.08061218261719
1648153675.5910301,356002,83.31865692138672
1648153681.6384199,358002,88.08708953857422
1648153687.611148,360002,89.5892333984375
1648153693.659796,362002,83.0704574584961
1648153699.7280178,364002,85.46205139160156
1648153705.705452,366002,89.28823852539062
1648153711.725257,368002,101.79927825927734
1648153717.75628,370002,90.78300476074219
1648153723.7817411,372002,91.75666809082031
1648153729.771708,374002,90.09010314941406
1648153735.918976,376002,87.14923858642578
1648153741.983315,378002,90.26805114746094
1648153748.0252092,380002,91.3374252319336
1648153753.984071,382002,82.30731964111328
1648153760.061583,384002,76.19290161132812
1648153766.231924,386002,75.1112060546875
1648153772.228853,388002,81.49482727050781
1648153778.2828858,390002,83.59912109375
1648153784.374159,392002,73.35580444335938
1648153790.4533172,394002,67.0372085571289
1648153796.497333,396002,60.6122932434082
1648153802.8558772,398002,53.995994567871094
1648153808.879935,400002,49.77968978881836
1648153814.925568,402002,38.219844818115234
1648153821.013361,404002,27.7779483795166
1648153827.056902,406002,17.304288864135742
1648153833.101061,408002,16.065109252929688
1648153839.190766,410002,11.803879737854004
1648153845.240353,412002,-1.048946499824524
1648153851.319317,414002,-3.562105655670166
1648153857.577325,416002,-3.9365527629852295
1648153863.556229,418002,4.623112201690674
1648153869.6058109,420002,2.9474380016326904
1648153875.629971,422002,6.777787208557129
1648153881.698667,424002,-4.55893611907959
1648153887.697978,426002,-8.503155708312988
1648153893.7494478,428002,-7.950159549713135
1648153899.817662,430002,-7.106122016906738
1648153905.830527,432002,-2.2254865169525146
1648153911.9234939,434002,-4.558687210083008
1648153917.957778,436002,-10.161473274230957
1648153924.0049238,438002,-17.76637840270996
1648153930.046541,440002,-15.481223106384277
1648153936.05306,442002,-37.100101470947266
