Wall time,Step,Value
1648153008.5946062,2002,-273.77947998046875
1648153015.399889,4002,-241.1043701171875
1648153022.353178,6002,-241.18923950195312
1648153029.5299342,8002,-224.87100219726562
1648153036.8465788,10002,-204.82644653320312
1648153043.568208,12002,-206.98593139648438
1648153050.29122,14002,-215.68663024902344
1648153057.055307,16002,-210.58006286621094
1648153064.32779,18002,-205.9637908935547
1648153072.732322,20002,-202.1371612548828
1648153080.581035,22002,-206.60992431640625
1648153089.8756459,24002,-208.04832458496094
1648153100.863801,26002,-203.42086791992188
1648153109.024838,28002,-204.23431396484375
1648153117.679022,30002,-196.9608154296875
1648153125.404724,32002,-197.8760986328125
1648153133.26084,34002,-196.6548309326172
1648153141.4606562,36002,-195.2606964111328
1648153149.5343559,38002,-195.43955993652344
1648153157.474726,40002,-195.10231018066406
1648153166.003807,42002,-192.45924377441406
1648153174.507103,44002,-191.22763061523438
1648153182.1661189,46002,-188.40382385253906
1648153191.426181,48002,-188.00132751464844
1648153199.4026291,50002,-186.99273681640625
1648153207.559871,52002,-187.53713989257812
1648153216.490908,54002,-187.38230895996094
1648153225.9025788,56002,-186.79766845703125
1648153234.338814,58002,-186.05731201171875
1648153242.040937,60002,-184.88319396972656
1648153250.4645052,62002,-183.69610595703125
1648153260.733866,64002,-182.85018920898438
1648153268.267807,66002,-181.7183837890625
1648153276.7131011,68002,-181.62660217285156
1648153286.0132911,70002,-180.79005432128906
1648153294.0687501,72002,-180.57601928710938
1648153303.682529,74002,-179.0592498779297
1648153311.371603,76002,-179.36111450195312
1648153320.564867,78002,-178.26739501953125
1648153328.2713878,80002,-175.79066467285156
1648153337.992787,82002,-173.02113342285156
1648153346.582023,84002,-172.86264038085938
1648153354.474298,86002,-173.68443298339844
1648153362.296021,88002,-172.93441772460938
1648153370.144765,90002,-169.2201690673828
1648153378.104701,92002,-156.5079345703125
1648153386.5614212,94002,-153.96646118164062
1648153394.573685,96002,-147.99118041992188
1648153403.000834,98002,-146.3219757080078
