Wall time,Step,Value
1648152990.524887,2002,-196.76480102539062
1648152996.066858,4002,-232.30482482910156
1648153002.575575,6002,-245.83218383789062
1648153009.8074398,8002,-262.5936279296875
1648153016.802537,10002,-238.79562377929688
1648153023.895564,12002,-228.71702575683594
1648153031.383723,14002,-216.4638671875
1648153039.402101,16002,-213.44532775878906
1648153046.3810089,18002,-213.77767944335938
1648153053.975856,20002,-213.4114990234375
1648153062.2986848,22002,-211.65139770507812
1648153070.562206,24002,-212.43051147460938
1648153080.154527,26002,-210.75616455078125
1648153090.0329769,28002,-208.63351440429688
1648153099.688736,30002,-207.40328979492188
1648153108.353343,32002,-205.2877960205078
1648153117.5600052,34002,-204.30467224121094
1648153127.2098181,36002,-204.1467742919922
1648153135.5682182,38002,-203.93972778320312
1648153142.9826298,40002,-202.33197021484375
1648153150.811069,42002,-199.44271850585938
1648153160.3673742,44002,-198.09774780273438
1648153168.1814232,46002,-197.30911254882812
1648153176.6341069,48002,-195.8319091796875
1648153185.630694,50002,-194.53794860839844
1648153195.6810691,52002,-193.19700622558594
1648153204.003521,54002,-192.46571350097656
1648153213.236473,56002,-191.78160095214844
1648153221.956178,58002,-191.19883728027344
1648153230.043056,60002,-190.53427124023438
1648153238.9621708,62002,-188.9857635498047
1648153246.467828,64002,-188.1472625732422
1648153255.646349,66002,-186.0548858642578
1648153264.730259,68002,-183.38616943359375
1648153273.5048761,70002,-182.55267333984375
1648153282.3220081,72002,-180.5182342529297
1648153292.172201,74002,-179.41748046875
1648153301.6227908,76002,-178.3576202392578
1648153311.322208,78002,-177.24208068847656
1648153319.945856,80002,-176.01939392089844
1648153328.470549,82002,-174.36048889160156
1648153338.447528,84002,-173.30593872070312
1648153346.622868,86002,-172.80409240722656
1648153354.8509839,88002,-169.11297607421875
1648153364.1058052,90002,-168.2972412109375
1648153372.440151,92002,-165.57142639160156
1648153380.650548,94002,-165.0319366455078
1648153389.144348,96002,-164.22775268554688
1648153397.72276,98002,-161.87196350097656
1648153408.510009,100002,-161.3818817138672
1648153417.573963,102002,-157.88999938964844
1648153425.61512,104002,-157.4596405029297
1648153434.29806,106002,-157.12428283691406
1648153443.443872,108002,-155.8701171875
1648153452.543773,110002,-153.79171752929688
1648153460.554576,112002,-154.7828369140625
1648153468.823411,114002,-152.93385314941406
1648153477.7700539,116002,-149.81326293945312
1648153487.635388,118002,-148.634521484375
1648153496.3875258,120002,-149.41188049316406
1648153504.647851,122002,-146.2432403564453
1648153512.476299,124002,-137.04054260253906
1648153522.279608,126002,-136.00521850585938
1648153531.179361,128002,-133.66561889648438
1648153539.364088,130002,-130.89102172851562
1648153548.677293,132002,-125.31642150878906
1648153556.834335,134002,-124.4652099609375
1648153564.890078,136002,-122.05457305908203
1648153573.2464352,138002,-119.21622467041016
1648153582.2619789,140002,-115.85767364501953
1648153590.7890508,142002,-108.4428939819336
1648153600.1107578,144002,-104.4598617553711
1648153608.040431,146002,-98.64473724365234
1648153616.253067,148002,-96.6342544555664
1648153624.3056362,150002,-90.49994659423828
1648153631.733045,152002,-83.23696899414062
1648153639.07649,154002,-76.66211700439453
1648153646.720062,156002,-72.94775390625
1648153654.414685,158002,-66.17705535888672
1648153663.117321,160002,-65.79559326171875
1648153670.6452549,162002,-60.243507385253906
1648153678.427336,164002,-57.782936096191406
1648153685.444124,166002,-52.05387496948242
1648153692.708545,168002,-41.695369720458984
1648153700.196139,170002,-35.65022277832031
1648153707.6411462,172002,-33.49848556518555
1648153715.311937,174002,-27.891708374023438
1648153722.435012,176002,-17.115659713745117
1648153729.416854,178002,-8.156731605529785
1648153736.769087,180002,-3.4439895153045654
1648153744.207659,182002,-4.8332719802856445
1648153752.2131,184002,-3.9433960914611816
1648153759.6956139,186002,-0.04264907166361809
1648153767.661281,188002,3.8908588886260986
1648153775.145783,190002,7.753328800201416
1648153782.574573,192002,7.456943035125732
1648153789.780769,194002,17.066394805908203
1648153799.0246,196002,16.065637588500977
1648153806.2465248,198002,21.305370330810547
1648153813.6626291,200002,19.332744598388672
1648153820.6489441,202002,19.622404098510742
1648153827.490756,204002,22.29521369934082
1648153835.374584,206002,22.104604721069336
1648153843.477389,208002,17.70833396911621
1648153850.6102731,210002,18.999622344970703
1648153857.8995662,212002,15.204249382019043
1648153865.77441,214002,13.766592025756836
1648153873.555735,216002,15.72706413269043
1648153881.584307,218002,19.753684997558594
1648153888.922514,220002,24.14571762084961
1648153896.781485,222002,21.300189971923828
1648153904.314344,224002,17.574214935302734
1648153911.566685,226002,17.88235855102539
1648153920.4583738,228002,15.870848655700684
1648153927.856768,230002,17.71316909790039
1648153935.3478458,232002,14.675800323486328
1648153942.5599098,234002,13.79546070098877
1648153950.0828319,236002,12.298047065734863
1648153957.699317,238002,14.812156677246094
1648153966.812088,240002,16.255216598510742
1648153973.8570309,242002,18.703950881958008
1648153984.56202,244002,18.33478355407715
1648153991.402408,246002,21.332670211791992
1648153999.5062468,248002,21.815174102783203
1648154007.04144,250002,19.6126651763916
1648154014.530634,252002,25.53417205810547
1648154022.556101,254002,26.96468734741211
1648154030.1469262,256002,34.3656120300293
1648154037.97337,258002,28.969532012939453
1648154045.3422909,260002,29.685407638549805
1648154052.242885,262002,31.676362991333008
1648154059.460496,264002,29.54612922668457
1648154067.510537,266002,24.88715171813965
1648154074.777876,268002,17.955913543701172
1648154082.040044,270002,24.71730613708496
1648154089.791915,272002,21.81039810180664
1648154097.3844428,274002,26.785675048828125
1648154104.413993,276002,20.320098876953125
1648154111.195128,278002,24.17971420288086
1648154118.728338,280002,24.906177520751953
1648154126.148754,282002,23.109939575195312
1648154134.9362361,284002,19.62506675720215
1648154141.6915042,286002,13.279924392700195
1648154148.471655,288002,5.718902111053467
1648154156.672239,290002,2.3092498779296875
1648154164.115412,292002,-1.2589426040649414
1648154171.621037,294002,-5.662371635437012
1648154178.413822,296002,-4.118231773376465
1648154187.1988952,298002,-7.8510565757751465
1648154193.9481401,300002,-1.3855782747268677
