Wall time,Step,Value
1648156273.596152,88002,-168.3590850830078
1648156278.383137,90002,-160.8940887451172
1648156282.2603981,92002,-160.8940887451172
1648156286.011481,94002,-160.8940887451172
1648156290.029691,96002,-160.8940887451172
1648156293.598104,98002,-158.1144561767578
1648156297.342891,100002,-157.18380737304688
1648156301.425971,102002,-155.98268127441406
1648156305.380705,104002,-152.72889709472656
1648156309.957218,106002,-150.06272888183594
1648156314.640276,108002,-146.92173767089844
1648156318.15076,110002,-142.11856079101562
1648156321.7381508,112002,-142.11856079101562
1648156326.311327,114002,-137.6581573486328
1648156330.147753,116002,-137.6581573486328
1648156334.407935,118002,-135.42213439941406
1648156339.633264,120002,-131.3586883544922
1648156344.241686,122002,-130.15696716308594
1648156347.983416,124002,-129.138427734375
1648156351.5090811,126002,-125.35794830322266
1648156355.179704,128002,-121.23506927490234
1648156359.1548579,130002,-118.05303192138672
1648156362.593318,132002,-111.08092498779297
1648156366.00276,134002,-106.61656951904297
1648156369.8774269,136002,-105.95440673828125
1648156373.833071,138002,-105.95440673828125
1648156378.064576,140002,-103.16141510009766
1648156381.472631,142002,-98.63108825683594
1648156385.119953,144002,-92.12068176269531
1648156388.5687602,146002,-87.69327545166016
1648156392.297579,148002,-87.34860229492188
1648156396.763744,150002,-87.34860229492188
1648156399.988286,152002,-83.26702880859375
1648156403.648366,154002,-82.3898696899414
1648156407.128358,156002,-77.95638275146484
1648156411.077814,158002,-71.41682434082031
1648156414.461741,160002,-66.58245086669922
1648156418.82992,162002,-63.29341506958008
1648156422.211033,164002,-59.45142364501953
1648156425.8648,166002,-59.10834884643555
1648156429.533479,168002,-58.607574462890625
1648156432.831601,170002,-50.920066833496094
1648156436.0192058,172002,-41.067657470703125
1648156440.6667771,174002,-35.77583694458008
1648156444.204274,176002,-34.77583312988281
1648156449.32412,178002,-33.72865295410156
1648156452.8457952,180002,-27.36478614807129
1648156456.785721,182002,-24.56016731262207
1648156460.710529,184002,-23.197025299072266
1648156465.183545,186002,-22.63357925415039
1648156470.091109,188002,-22.63357925415039
1648156474.1688719,190002,-20.94649887084961
1648156477.4973671,192002,-17.442838668823242
1648156480.9048388,194002,-13.695322036743164
1648156484.295837,196002,-10.208352088928223
1648156487.4741492,198002,-1.337071418762207
1648156491.94696,200002,-0.41660550236701965
1648156495.015244,202002,4.221851348876953
1648156499.118921,204002,4.4777445793151855
1648156502.341008,206002,7.279664039611816
1648156505.636343,208002,18.799514770507812
1648156509.053322,210002,18.956188201904297
1648156512.507783,212002,22.75535774230957
1648156515.5764182,214002,28.799100875854492
1648156518.9501219,216002,35.04178237915039
1648156522.769085,218002,35.04178237915039
1648156525.805092,220002,38.875282287597656
1648156529.488707,222002,38.875282287597656
1648156533.546412,224002,38.875282287597656
1648156537.079901,226002,38.875282287597656
1648156540.1983879,228002,50.024200439453125
1648156543.715174,230002,52.13958740234375
1648156547.709512,232002,52.13958740234375
1648156551.722066,234002,53.89400863647461
1648156555.388345,236002,55.64570999145508
1648156558.563832,238002,57.66536331176758
1648156561.663181,240002,60.080623626708984
1648156565.002688,242002,65.5239486694336
1648156569.189512,244002,65.5239486694336
1648156572.233511,246002,65.5239486694336
1648156575.592968,248002,65.5239486694336
1648156578.9663098,250002,66.61003112792969
1648156582.365102,252002,67.17301177978516
1648156585.438781,254002,75.74422454833984
1648156588.4601111,256002,75.74422454833984
1648156591.780881,258002,78.65229034423828
1648156595.467409,260002,78.65229034423828
1648156599.174268,262002,78.65229034423828
1648156602.208933,264002,78.65229034423828
1648156606.403824,266002,78.65229034423828
1648156610.0666611,268002,78.65229034423828
1648156613.0357811,270002,78.65229034423828
1648156616.0237901,272002,78.65229034423828
1648156619.3604631,274002,78.65229034423828
1648156622.76192,276002,78.65229034423828
1648156626.043937,278002,78.65229034423828
1648156629.644938,280002,78.65229034423828
1648156632.896062,282002,78.65229034423828
1648156636.339713,284002,78.65229034423828
1648156639.6779919,286002,78.65229034423828
1648156643.296691,288002,78.65229034423828
1648156647.068361,290002,78.65229034423828
1648156650.312214,292002,78.65229034423828
1648156653.573746,294002,78.65229034423828
1648156656.825953,296002,78.65229034423828
1648156660.7946188,298002,78.65229034423828
1648156664.843255,300002,78.65229034423828
1648156668.352056,302002,78.65229034423828
1648156672.198069,304002,78.65229034423828
1648156675.9475641,306002,78.65229034423828
1648156679.392132,308002,78.65229034423828
1648156682.9862678,310002,78.65229034423828
1648156686.3732102,312002,78.65229034423828
1648156689.533707,314002,78.65229034423828
1648156692.590355,316002,78.65229034423828
1648156695.8901381,318002,78.65229034423828
1648156699.087544,320002,78.65229034423828
1648156702.461437,322002,78.65229034423828
1648156705.670632,324002,78.65229034423828
1648156708.6477609,326002,86.89398956298828
1648156711.697263,328002,89.83348846435547
1648156714.797895,330002,89.83348846435547
1648156717.990732,332002,89.83348846435547
1648156721.108416,334002,94.36531066894531
1648156724.3356469,336002,95.75518035888672
1648156727.618939,338002,99.92631530761719
1648156730.993761,340002,105.95895385742188
1648156734.728489,342002,106.53437042236328
1648156737.762142,344002,106.53437042236328
1648156740.966065,346002,111.59072875976562
1648156744.010762,348002,113.8065414428711
1648156747.000635,350002,118.06609344482422
1648156750.137182,352002,122.70685577392578
1648156754.631506,354002,122.70685577392578
1648156757.667437,356002,131.9156036376953
1648156760.87105,358002,131.9156036376953
1648156764.43561,360002,132.0599365234375
1648156768.004422,362002,132.48719787597656
1648156771.453978,364002,132.48719787597656
1648156774.5678751,366002,132.48719787597656
1648156777.780896,368002,132.48719787597656
1648156780.835271,370002,132.48719787597656
1648156784.092,372002,132.48719787597656
1648156788.021953,374002,132.48719787597656
1648156791.257313,376002,132.48719787597656
1648156794.498338,378002,132.48719787597656
1648156798.8498402,380002,132.48719787597656
1648156802.202166,382002,132.48719787597656
1648156805.368244,384002,132.48719787597656
1648156809.7602549,386002,132.48719787597656
1648156813.588854,388002,132.48719787597656
1648156816.7346601,390002,132.48719787597656
1648156820.293518,392002,132.48719787597656
1648156823.7620008,394002,132.48719787597656
1648156826.810339,396002,132.48719787597656
1648156829.8732212,398002,132.48719787597656
1648156833.071897,400002,132.48719787597656
1648156836.413465,402002,132.48719787597656
1648156839.522777,404002,132.48719787597656
1648156842.635662,406002,132.48719787597656
1648156845.957278,408002,132.48719787597656
1648156848.984677,410002,132.48719787597656
1648156852.1582348,412002,132.48719787597656
1648156855.197094,414002,132.48719787597656
1648156858.2609012,416002,132.48719787597656
1648156861.310594,418002,132.48719787597656
1648156864.3056881,420002,132.48719787597656
1648156867.372779,422002,132.48719787597656
1648156870.5787468,424002,132.48719787597656
1648156873.547724,426002,132.48719787597656
1648156876.510587,428002,132.48719787597656
1648156879.4324129,430002,132.48719787597656
1648156882.374796,432002,132.48719787597656
1648156885.335721,434002,132.48719787597656
1648156888.289033,436002,132.48719787597656
1648156891.16923,438002,132.48719787597656
1648156894.096767,440002,132.48719787597656
1648156896.996682,442002,132.48719787597656
1648156899.933117,444002,132.48719787597656
1648156902.8213818,446002,132.48719787597656
1648156905.6912498,448002,132.48719787597656
1648156908.567277,450002,132.48719787597656
1648156911.476287,452002,132.48719787597656
1648156914.3548338,454002,132.48719787597656
1648156917.220503,456002,132.48719787597656
1648156920.1171799,458002,132.48719787597656
1648156923.0101178,460002,132.48719787597656
1648156925.887412,462002,132.48719787597656
1648156928.7862022,464002,132.48719787597656
1648156931.6469362,466002,132.48719787597656
1648156934.499625,468002,132.48719787597656
1648156937.407091,470002,132.48719787597656
1648156940.2911098,472002,132.48719787597656
1648156943.2015529,474002,132.48719787597656
1648156946.082471,476002,132.48719787597656
1648156948.9807801,478002,132.48719787597656
1648156951.864707,480002,132.48719787597656
1648156954.71651,482002,132.48719787597656
1648156957.638308,484002,132.48719787597656
1648156960.532695,486002,132.48719787597656
1648156963.446204,488002,132.48719787597656
1648156966.340322,490002,132.48719787597656
1648156969.229846,492002,132.48719787597656
1648156972.0960052,494002,132.48719787597656
1648156974.963064,496002,132.48719787597656
1648156977.837257,498002,132.48719787597656
1648156980.731188,500002,132.48719787597656
1648156983.586118,502002,132.48719787597656
1648156986.476238,504002,132.48719787597656
1648156989.3404531,506002,132.48719787597656
1648156992.190542,508002,132.48719787597656
1648156995.055339,510002,132.48719787597656
1648156997.927969,512002,132.48719787597656
1648157000.794465,514002,132.48719787597656
1648157003.6465468,516002,132.48719787597656
1648157006.5339699,518002,132.48719787597656
1648157009.3997781,520002,132.48719787597656
1648157012.2745621,522002,132.48719787597656
1648157015.1537971,524002,132.48719787597656
1648157018.009514,526002,132.48719787597656
1648157020.8716118,528002,132.48719787597656
1648157023.7386281,530002,132.48719787597656
1648157026.591327,532002,132.48719787597656
1648157029.4567602,534002,132.48719787597656
1648157032.312536,536002,132.48719787597656
1648157035.177473,538002,132.48719787597656
1648157038.0507038,540002,132.48719787597656
1648157040.903796,542002,132.48719787597656
1648157043.768393,544002,132.48719787597656
1648157046.626233,546002,132.48719787597656
1648157049.498731,548002,132.48719787597656
1648157052.378459,550002,132.48719787597656
1648157055.2236211,552002,132.48719787597656
1648157058.0965052,554002,132.48719787597656
1648157060.9626749,556002,132.48719787597656
1648157063.82127,558002,132.48719787597656
1648157066.689548,560002,132.48719787597656
1648157069.538877,562002,132.48719787597656
1648157072.4126852,564002,132.48719787597656
1648157075.283794,566002,132.48719787597656
1648157078.158015,568002,132.48719787597656
1648157081.050314,570002,132.48719787597656
1648157083.9452841,572002,132.48719787597656
1648157086.8236501,574002,132.48719787597656
1648157089.6879392,576002,132.48719787597656
1648157092.5519621,578002,132.48719787597656
1648157095.424343,580002,132.48719787597656
1648157098.305648,582002,132.48719787597656
1648157101.172561,584002,132.48719787597656
1648157104.043468,586002,132.48719787597656
1648157106.905199,588002,132.48719787597656
1648157109.774751,590002,132.48719787597656
1648157112.648455,592002,132.48719787597656
1648157115.502887,594002,132.48719787597656
1648157118.374732,596002,132.48719787597656
1648157121.246492,598002,132.48719787597656
