Wall time,Step,Value
1648842917.626965,2002,-150.74282836914062
1648842923.041913,4002,-182.53167724609375
1648842928.9443,6002,-191.67347717285156
1648842935.193439,8002,-209.0977020263672
1648842941.2988758,10002,-206.26087951660156
1648842947.282588,12002,-189.32275390625
1648842953.1019032,14002,-177.80348205566406
1648842961.335598,16002,-177.5392608642578
1648842967.166934,18002,-163.30747985839844
1648842974.1641312,20002,-161.6444549560547
1648842980.452205,22002,-159.1461944580078
1648842987.313677,24002,-154.2877197265625
1648842994.450954,26002,-148.26979064941406
1648843002.1266408,28002,-146.90574645996094
1648843009.503577,30002,-146.1233673095703
1648843017.58256,32002,-144.38906860351562
1648843027.006752,34002,-143.5850067138672
1648843036.3075368,36002,-144.72769165039062
1648843044.366123,38002,-143.99871826171875
1648843051.288618,40002,-143.1876983642578
1648843058.48336,42002,-143.14556884765625
1648843065.760281,44002,-142.67440795898438
1648843073.658091,46002,-141.5489501953125
1648843081.832027,48002,-140.72503662109375
1648843088.967767,50002,-137.0772247314453
1648843096.6813922,52002,-135.48654174804688
1648843102.965986,54002,-139.4314422607422
1648843109.7394528,56002,-137.95384216308594
1648843116.787373,58002,-139.44110107421875
1648843123.0781708,60002,-142.8717498779297
1648843129.962692,62002,-142.88536071777344
1648843137.3406231,64002,-142.5113525390625
1648843144.387445,66002,-143.61639404296875
1648843150.443939,68002,-145.28700256347656
1648843157.389154,70002,-145.4205322265625
1648843164.245018,72002,-145.1924285888672
1648843172.410899,74002,-142.78236389160156
1648843179.778704,76002,-140.94276428222656
1648843187.303241,78002,-141.78839111328125
1648843194.8159292,80002,-134.70330810546875
1648843201.939317,82002,-132.30955505371094
1648843209.226384,84002,-127.91840362548828
1648843216.7015328,86002,-128.50254821777344
1648843224.4261189,88002,-123.12638092041016
1648843232.1258829,90002,-122.20352935791016
1648843240.523391,92002,-113.82341003417969
1648843248.901922,94002,-112.78560638427734
1648843256.918616,96002,-106.51067352294922
1648843264.386985,98002,-101.88895416259766
1648843273.832684,100002,-99.92899322509766
1648843283.127539,102002,-98.85369110107422
1648843292.785253,104002,-96.15886688232422
1648843301.651395,106002,-88.2674789428711
1648843309.4306931,108002,-82.90323638916016
1648843317.173408,110002,-77.98008728027344
1648843325.303882,112002,-70.35698699951172
1648843332.1843069,114002,-62.12453842163086
1648843339.839788,116002,-54.57925033569336
1648843348.5740318,118002,-54.927921295166016
1648843355.698587,120002,-52.04933166503906
1648843363.070278,122002,-46.327266693115234
1648843371.095453,124002,-44.09724807739258
1648843378.4642,126002,-42.275203704833984
1648843385.6918159,128002,-37.732086181640625
1648843393.3002381,130002,-36.59205627441406
1648843400.681748,132002,-32.33332061767578
1648843408.595684,134002,-31.374771118164062
1648843417.3003368,136002,-34.17829895019531
1648843425.071854,138002,-32.81511688232422
1648843433.674865,140002,-32.385746002197266
