Wall time,Step,Value
1648842907.897565,2002,-218.75404357910156
1648842912.204145,4002,-228.6980743408203
1648842917.38539,6002,-228.73464965820312
1648842922.834319,8002,-219.3455047607422
1648842928.914054,10002,-226.0496368408203
1648842935.323752,12002,-217.93093872070312
1648842943.945055,14002,-209.33534240722656
1648842949.96927,16002,-201.92144775390625
1648842957.233362,18002,-195.04034423828125
1648842964.416745,20002,-192.36947631835938
1648842971.517726,22002,-193.93991088867188
1648842978.1602821,24002,-191.6938018798828
1648842985.068693,26002,-192.004638671875
1648842993.28866,28002,-191.02523803710938
1648843001.244256,30002,-189.48849487304688
1648843008.795625,32002,-188.76602172851562
1648843017.240999,34002,-186.09056091308594
1648843026.0453749,36002,-186.0187530517578
1648843033.389067,38002,-185.38963317871094
1648843042.0558562,40002,-183.7216339111328
1648843049.2675881,42002,-182.0514678955078
1648843056.8018198,44002,-180.912109375
1648843064.3454342,46002,-179.2572479248047
1648843070.926789,48002,-178.02584838867188
1648843077.6367412,50002,-178.47508239746094
1648843085.047782,52002,-178.48468017578125
1648843092.8548968,54002,-176.33045959472656
1648843100.959856,56002,-174.9520263671875
1648843108.205871,58002,-174.24520874023438
1648843116.029753,60002,-173.96905517578125
1648843124.379909,62002,-171.05044555664062
1648843132.009257,64002,-170.99253845214844
1648843139.230722,66002,-168.40887451171875
1648843146.774046,68002,-166.04019165039062
1648843153.808157,70002,-164.8409881591797
1648843160.8014889,72002,-163.87649536132812
1648843168.1378062,74002,-160.54324340820312
1648843176.442817,76002,-159.6054229736328
1648843183.1623821,78002,-158.5637969970703
1648843190.986112,80002,-155.56874084472656
1648843198.269094,82002,-154.21047973632812
1648843205.8596961,84002,-153.86192321777344
1648843213.156105,86002,-152.4874267578125
1648843222.052774,88002,-150.35308837890625
1648843231.208717,90002,-148.03546142578125
1648843239.8936682,92002,-147.1515655517578
1648843249.631511,94002,-145.32064819335938
1648843257.585877,96002,-142.52330017089844
1648843266.716131,98002,-137.46241760253906
1648843273.826134,100002,-128.5645751953125
1648843281.864244,102002,-129.8499298095703
1648843289.490952,104002,-130.44964599609375
1648843298.633417,106002,-127.62158966064453
1648843306.906045,108002,-117.50398254394531
1648843314.418684,110002,-110.02407836914062
1648843324.447107,112002,-106.76361083984375
1648843333.3969111,114002,-100.22149658203125
1648843340.994878,116002,-89.51304626464844
1648843349.159264,118002,-88.9261474609375
1648843356.858135,120002,-88.93247985839844
1648843364.9620779,122002,-86.13886260986328
1648843372.357249,124002,-73.05696105957031
1648843379.977141,126002,-73.36177062988281
1648843387.238291,128002,-65.3779067993164
1648843394.2938812,130002,-63.45570373535156
1648843404.7161212,132002,-58.086517333984375
